85,55,41
107,82,221
141,47,100
86,113,182
72,32,14
13,2,226
69,163,142
70,174,252
249,177,209
0,213,6
238,58,152
160,224,216
221,209,49
99,10,101
186,67,168
27,47,41
195,80,17
79,108,96
208,228,246
58,211,10
20,60,105
135,126,126
167,5,209
57,133,0
120,239,118
198,28,44
85,184,182
89,131,242
247,12,5
125,215,154
74,18,104
125,96,242
188,53,232
221,229,156
8,7,184
243,156,15
45,254,212
157,40,173
207,43,218
252,200,214
150,26,97
246,68,74
213,132,15
193,92,26
69,26,81
143,175,149
24,55,184
49,104,159
103,79,243
176,141,215
103,7,252
72,61,105
140,179,181
70,32,116
255,166,32
123,147,224
102,150,200
128,50,73
255,179,162
77,104,16
46,118,74
6,215,59
100,145,46
237,151,113
57,249,41
65,70,24
72,163,94
34,197,243
59,98,153
237,197,76
170,69,152
211,209,74
189,145,244
37,118,195
41,170,68
119,175,54
152,26,148
110,231,108
244,193,81
29,52,173
48,30,114
119,186,114
11,176,53
46,158,141
95,131,64
66,50,97
164,85,121
1,184,240
139,67,32
198,221,51
246,231,18
32,114,194
218,222,66
245,87,150
238,53,72
103,211,130
147,202,129
221,54,157
138,14,131
238,254,200
136,196,222
1,55,142
231,129,98
96,202,59
15,75,103
23,97,52
126,235,40
245,217,222
93,25,237
183,64,69
125,238,212
215,124,30
149,120,18
239,53,142
184,80,223
30,234,192
146,58,174
237,58,244
20,79,206
182,169,241
103,157,156
115,166,214
161,105,74
28,181,78
64,216,21
93,159,177
9,243,55
190,220,78
144,36,29
228,166,78
93,242,249
84,217,187
151,177,42
86,254,163
251,99,12
48,213,170
237,148,141
219,232,140
167,31,24
172,21,59
195,5,103
242,62,189
65,150,32
187,195,96
28,105,74
177,221,0
161,159,17
232,199,146
196,78,171
71,0,241
32,212,255
240,230,223
179,68,181
165,192,37
165,30,72
173,187,86
182,18,15
189,194,37
199,217,194
218,200,157
206,226,117
198,22,22
116,20,188
252,205,181
134,220,82
108,194,53
118,208,52
244,161,210
109,19,69
139,113,90
194,43,134
93,224,119
74,69,250
7,161,248
201,128,58
92,199,15
72,202,57
248,141,194
3,179,53
27,251,147
233,156,52
28,195,93
143,252,33
225,212,215
6,14,67
105,203,25
176,205,44
136,226,32
203,21,225
67,123,163
39,92,116
147,70,224
15,185,234
57,66,246
67,172,162
154,80,210
190,135,81
101,149,18
72,126,190
235,55,173
40,51,9
233,89,221
113,232,23
78,205,121
49,45,72
241,185,65
107,251,49
18,2,97
129,108,77
63,172,192
29,73,179
85,77,8
41,108,241
71,181,165
42,253,104
0,228,224
44,81,221
21,226,58
121,2,172
226,216,138
132,30,210
192,32,80
39,245,194
3,133,18
203,81,141
248,199,116
40,228,244
89,122,152
100,252,237
30,214,79
141,131,235
57,45,80
111,208,182
9,6,194
31,29,118
104,146,50
90,31,112
29,53,12
37,196,129
70,106,238
134,141,67
235,226,11
225,168,62
251,69,182
201,239,14
182,109,230
116,167,243
40,151,60
110,48,114
236,180,96
22,7,190
213,243,234
18,251,161
145,156,111
197,58,175
80,156,94
228,19,31
141,203,133
28,148,211
26,230,212
44,209,3
183,121,74
146,32,106
67,30,32
156,221,49
15,184,187
149,166,53
92,224,49
105,185,195
74,101,192
142,218,52
131,199,255
85,131,28
85,100,86
151,155,254
255,54,83
189,59,1
44,53,32
83,203,120
142,70,95
18,139,195
138,234,100
180,22,4
112,161,174
41,230,250
172,245,77
122,132,182
134,55,14
252,123,22
255,19,218
87,208,223
101,107,197
206,140,119
74,156,39
225,208,171
243,17,169
109,26,109
228,42,17
114,110,231
247,57,96
69,72,153
57,90,169
201,91,66
54,39,62
24,39,131
52,32,191
97,93,70
202,182,105
49,114,180
56,233,151
35,145,74
131,87,183
199,79,58
170,32,244
154,159,189
222,159,221
80,44,91
166,67,103
149,31,231
168,50,83
103,148,218
169,86,165
233,67,49
152,98,110
87,9,224
109,148,242
59,108,124
158,239,224
184,212,1
163,58,188
217,191,219
106,92,17
252,14,75
31,24,146
161,150,7
60,57,87
133,59,40
35,152,199
87,173,14
238,210,156
26,229,88
238,139,67
47,72,3
194,132,89
143,120,176
16,163,18
165,114,52
212,222,200
233,76,218
203,26,184
158,176,223
241,236,100
55,243,119
76,114,64
31,61,248
64,160,168
169,136,132
104,208,207
15,43,68
107,53,243
255,157,159
171,237,218
225,187,1
255,132,189
128,11,17
183,47,59
31,218,17
25,120,162
217,40,56
234,113,27
44,202,153
115,150,169
71,27,237
22,52,110
159,238,146
175,164,109
216,183,153
72,219,250
181,251,231
220,239,61
182,214,3
246,197,10
218,34,106
185,2,91
98,34,109
77,169,224
120,175,161
61,178,192
165,13,34
89,125,179
188,222,104
27,149,214
155,204,222
66,220,56
93,221,216
38,147,70
207,215,174
82,62,167
72,102,40
233,30,30
119,50,100
28,236,60
153,13,87
169,108,169
241,14,67
90,181,251
158,238,110
10,45,180
169,102,167
254,190,150
49,147,60
83,34,207
189,199,11
196,168,88
110,136,175
0,57,156
74,152,56
111,155,8
124,31,201
162,159,29
81,126,242
21,229,216
194,95,16
24,115,252
36,191,32
3,131,161
36,193,189
152,97,230
76,34,51
185,220,102
132,188,130
17,253,44
140,219,102
238,98,142
145,223,101
14,67,28
207,223,221
98,133,64
221,114,166
168,160,222
144,178,186
254,190,185
70,83,141
102,189,159
73,239,188
190,32,52
244,125,12
114,224,126
98,46,181
251,41,234
21,49,184
67,169,122
238,127,75
208,188,223
180,61,231
238,71,197
108,88,151
23,223,201
80,162,240
30,33,108
100,35,225
79,14,181
29,187,226
128,215,137
247,51,181
32,114,144
54,57,24
86,247,49
58,76,2
249,122,36
136,18,101
134,148,22
177,24,228
57,124,252
108,119,80
246,211,254
165,59,225
185,128,87
156,230,137
120,177,112
121,195,199
24,242,142
182,158,61
185,215,167
56,3,181
115,58,79
243,35,39
110,195,106
77,63,19
121,40,40
160,92,83
3,240,90
178,71,122
242,16,224
237,98,179
224,221,10
241,54,142
235,202,88
180,244,235
232,190,141
75,122,82
240,12,213
42,90,10
68,156,113
217,169,201
169,91,68
43,37,184
119,209,143
110,100,168
95,63,37
164,87,196
39,140,107
51,204,11
96,88,182
126,187,10
44,55,224
116,18,90
210,99,79
113,0,112
211,107,46
36,147,40
140,21,237
72,30,69
6,57,173
187,151,109
199,103,98
44,202,61
156,130,46
255,184,246
196,194,95
217,29,0
55,35,118
53,188,243
154,33,96
137,111,137
150,111,59
117,177,93
208,220,238
143,244,248
105,252,94
224,170,118
34,176,78
152,193,115
166,169,132
194,201,81
218,196,184
127,220,89
40,143,184
101,6,171
26,31,162
213,244,175
253,19,18
48,198,63
179,34,174
197,4,129
254,90,53
51,207,4
166,235,209
224,244,179
169,182,121
17,58,10
38,140,167
61,160,125
205,139,66
203,131,75
249,125,180
130,189,218
103,33,134
153,243,106
45,206,94
21,185,18
21,31,235
223,100,228
152,224,13
64,115,105
67,192,134
216,46,154
202,230,144
131,214,164
85,74,10
56,1,2
186,52,56
201,52,185
42,90,252
96,13,21
119,28,89
170,0,222
245,204,81
41,151,103
250,62,89
220,169,208
29,128,90
106,103,174
143,37,88
159,140,188
171,134,135
69,94,103
210,250,1
118,234,212
72,176,96
176,129,163
38,216,146
51,152,19
106,185,79
1,162,118
104,137,165
14,134,110
137,112,40
149,226,202
6,129,85
97,192,81
148,141,197
72,216,47
234,183,117
247,29,79
251,154,104
239,243,39
89,241,12
207,112,210
77,55,250
189,47,67
46,180,176
201,253,28
247,50,17
224,12,119
115,170,71
213,224,126
249,212,113
121,51,153
107,243,203
227,55,52
56,126,182
190,189,112
41,177,107
165,146,117
51,61,97
173,20,198
79,142,237
101,114,212
232,141,187
16,248,165
247,106,109
194,121,242
81,57,134
101,136,70
100,219,1
211,157,46
218,189,195
43,125,48
137,243,147
79,71,184
7,123,187
24,132,108
56,192,30
222,223,166
128,66,85
193,202,71
221,80,189
139,249,206
175,2,143
20,144,246
195,147,11
116,160,82
236,167,157
66,223,162
192,36,106
219,5,21
235,92,195
154,131,42
125,62,41
118,204,255
233,21,230
50,218,22
176,7,233
5,107,233
190,238,40
228,68,62
252,254,220
155,147,62
139,227,151
155,26,166
0,2,133
56,120,145
198,5,61
36,28,34
1,111,10
4,32,124
247,134,125
142,157,58
11,112,210
59,3,31
83,66,254
106,5,39
106,166,64
123,186,255
45,213,29
13,92,199
188,149,65
74,190,23
216,40,203
124,38,234
100,113,212
153,227,90
47,106,19
40,199,176
134,144,135
42,204,168
94,207,27
16,181,51
128,92,70
216,103,41
182,246,203
141,161,213
120,159,192
163,85,18
133,60,161
198,17,22
13,159,37
140,3,91
131,241,6
191,32,186
192,22,69
16,71,101
9,254,103
75,137,91
165,150,184
2,159,181
89,101,163
57,14,49
97,126,126
76,249,187
98,125,5
79,211,201
171,89,73
5,204,53
247,249,55
82,104,40
208,54,215
67,156,101
7,32,215
136,35,246
198,24,188
56,241,176
32,17,102
255,42,168
49,8,132
16,76,38
174,208,154
60,144,226
78,142,95
45,122,82
179,11,169
56,179,221
1,178,190
66,25,209
194,190,149
53,177,56
220,236,22
127,232,135
36,104,26
201,4,84
145,221,135
98,204,153
146,51,197
85,199,131
27,40,243
230,51,199
191,188,206
253,183,210
181,64,153
4,18,180
19,7,198
197,210,123
19,193,221
57,76,60
159,82,51
214,63,119
221,243,34
121,4,137
35,201,154
218,213,171
238,200,188
225,175,211
83,64,155
15,250,204
130,122,250
104,147,180
208,186,141
197,197,20
253,237,86
75,220,91
153,32,65
190,102,209
52,96,166
58,193,32
186,241,166
97,31,108
213,59,53
226,37,40
120,247,21
123,200,223
171,3,124
65,54,253
24,200,251
36,100,202
163,218,27
100,194,107
6,51,2
77,17,202
94,228,70
88,202,86
92,47,42
184,115,91
10,250,27
191,42,1
38,181,183
128,122,173
5,60,12
50,18,26
230,231,2
77,254,97
121,20,196
8,128,99
10,70,115
223,60,84
58,100,48
50,74,29
220,50,74
141,30,114
125,190,36
184,55,104
124,151,151
69,242,108
38,249,4
77,105,201
235,72,19
176,106,123
181,157,144
75,135,70
214,226,112
205,173,45
220,55,76
206,250,107
199,154,44
179,240,104
142,104,73
149,183,146
5,177,21
156,92,190
203,154,216
222,56,80
222,233,115
216,51,112
192,30,215
66,34,204
41,140,191
186,152,59
255,102,207
201,127,190
85,163,220
72,33,46
26,42,230
101,114,212
246,250,153
169,146,234
128,82,188
29,236,203
126,143,160
45,118,23
85,76,114
52,52,238
6,8,234
33,3,109
45,210,63
0,184,46
253,104,77
187,253,116
165,104,111
165,206,133
245,238,90
173,156,134
189,247,226
224,246,129
150,41,211
182,90,49
157,0,54
180,89,155
198,231,155
90,51,237
59,10,247
197,94,40
155,26,87
45,184,205
232,238,62
143,88,145
165,117,212
242,151,81
85,218,36
25,181,25
242,87,78
100,255,146
138,34,168
174,150,76
13,53,133
163,212,115
73,236,125
182,206,186
6,102,165
154,79,110
118,109,232
147,43,226
69,95,94
114,72,81
6,132,212
127,42,224
201,169,108
165,5,99
187,57,203
94,171,215
189,151,109
149,118,90
129,255,155
105,139,155
233,201,167
186,192,244
110,185,77
202,159,128
140,17,41
112,230,112
177,232,20
108,232,208
114,235,106
7,69,214
182,34,143
212,52,212
114,248,43
147,212,80
59,41,252
36,95,63
90,95,26
146,39,24
13,66,137
192,223,103
253,212,144
242,168,159
126,149,85
3,106,34
21,172,30
181,66,73
178,54,183
67,47,123
182,54,43
3,239,246
180,172,240
51,164,39
245,214,224
124,221,214
44,214,254
169,171,159
199,240,36
207,87,98
135,34,179
0,58,44
93,173,239
235,61,247
26,171,154
247,102,243
219,29,131
136,205,199
79,152,200
107,230,137
163,247,83
191,156,131
107,226,25
197,142,248
16,44,67
14,159,109
40,102,192
172,233,182
114,164,179
68,238,34
213,44,145
29,247,36
48,88,234
38,34,219
174,15,235
195,244,243
143,13,251
178,146,140
68,104,193
117,175,125
216,127,58
197,204,7
79,56,131
170,215,230
42,93,226
246,119,134
80,245,21
184,50,220
63,48,57
143,163,220
144,144,83
45,133,182
254,220,99
95,252,221
179,106,138
4,177,6
215,208,52
239,213,11
239,172,179
134,140,21
1,148,103
248,221,8
127,26,155
195,214,140
176,194,118
188,95,241
74,248,72
191,153,122
246,120,97
250,247,52
11,143,33
197,120,83
150,195,38
121,255,225
153,155,25
229,200,117
94,236,251
245,197,80
49,212,233
185,72,46
21,13,147
165,149,54
139,232,5
173,73,174
117,83,212
194,116,196
83,232,73
244,212,186
188,21,66
255,203,111
190,148,115
85,159,201
91,53,106
144,104,171
148,230,224
38,50,249
95,165,199
8,193,241
43,214,74
60,214,17
105,120,119
171,118,215
149,83,161
164,169,134
251,159,31
122,103,27
11,12,50
116,130,79
162,221,122
232,106,46
53,219,46
14,33,247
65,84,67
239,62,208
29,73,241
222,119,50
235,106,23
115,203,42
105,128,84
127,154,173
127,110,99
138,34,147
86,183,111
77,149,165
214,54,2
9,220,96
34,117,207
23,174,76
78,179,190
194,49,211
95,243,77
22,244,156
184,195,34
140,249,50
11,51,201
3,243,205
107,145,233
181,58,251
60,96,70
169,152,25
129,61,93
219,187,47
129,138,119
188,5,222
194,92,236
168,39,102
100,58,122
52,201,80
232,235,99
31,187,234
179,43,138
117,173,86
209,198,192
187,143,142
203,40,89
161,231,92
166,91,97
233,55,52
151,251,83
135,165,54
136,247,217
229,43,38
162,218,222
246,66,203
231,109,229
168,243,208
87,230,74
182,17,215
124,1,212
235,151,186
254,251,189
226,49,219
58,109,165
235,83,162
125,67,44
87,77,65
36,139,182
213,39,247
46,19,212
194,233,148
100,212,56
5,231,246
195,236,244
229,87,82
248,2,16
245,43,56
255,178,8
146,65,98
105,90,24
178,176,79
145,13,152
79,95,137
202,79,224
238,132,55
165,55,83
78,8,14
23,77,158
180,166,78
169,94,136
184,1,187
197,116,147
99,41,141
78,248,83
127,37,243
166,32,195
133,250,30
41,108,215
167,78,212
7,78,233
96,39,200
129,111,18
248,181,245
132,49,185
156,201,32
153,246,14
217,171,244
14,53,89
233,53,41
122,139,170
172,171,84
57,185,129
223,175,8
206,163,178
208,133,136
72,140,82
205,121,48
64,127,165
104,117,226
241,241,245
121,103,94
227,22,35
99,166,174
134,226,128
86,160,178
62,49,136
23,89,118
8,181,97
152,79,192
113,131,252
23,93,110
216,22,75
219,57,124
59,136,71
66,41,156
58,242,20
236,211,64
252,150,109
87,44,171
139,177,67
72,48,30
108,128,57
251,225,112
181,162,66
232,161,15
82,16,64
167,252,198
190,2,5
47,66,9
42,44,149
180,186,90
187,207,176
41,119,126
95,155,140
131,140,148
183,120,125
121,199,201
116,182,248
212,68,230
132,104,214
23,118,172
127,106,103
43,130,127
81,154,147
203,227,181
63,247,22
5,248,68
216,98,58
46,3,227
60,56,170
51,79,46
100,206,23
12,92,35
5,159,35
83,140,255
20,61,146
53,193,234
15,232,219
248,16,121
137,176,120
167,113,60
201,57,67
16,162,243
198,133,191
125,40,209
81,180,53
1,14,183
188,235,6
102,136,57
54,131,34
95,245,177
214,151,209
94,136,103
251,99,201
170,167,205
180,61,245
15,196,48
44,97,11
64,157,101
223,6,191
119,93,142
72,85,3
230,135,42
166,196,52
144,12,247
248,214,207
74,184,132
37,216,250
4,90,116
219,212,70
204,200,213
148,203,196
183,39,90
66,128,127
36,162,79
248,156,91
34,175,241
231,17,217
93,201,158
55,53,209
144,129,11
82,246,212
159,33,73
207,75,67
2,19,41
81,8,88
32,51,34
38,13,37
188,52,48
214,190,247
217,38,156
129,60,96
79,138,43
25,55,58
185,118,106
75,46,138
142,32,188
25,231,198
71,224,229
69,196,207
51,147,152
239,106,56
192,41,229
157,57,229
183,99,30
102,163,122
228,197,124
86,176,47
230,39,52
117,243,5
164,102,248
111,246,233
131,181,74
198,28,63
1,62,189
234,152,63
39,235,246
36,15,25
243,158,30
144,170,125
180,223,14
232,126,196
232,63,203
28,63,73
57,67,5
163,111,141
127,52,182
82,199,179
86,205,28
191,65,175
13,221,103
221,217,213
66,32,8
252,205,162
110,143,50
186,1,10
167,221,90
42,138,55
154,37,177
175,16,193
45,183,108
119,16,196
144,171,233
18,29,242
14,110,174
45,123,19
87,160,134
224,235,100
110,252,254
30,156,175
196,246,197
227,195,14
191,85,192
116,220,95
103,93,80
68,69,37
238,229,210
54,143,106
253,84,222
216,64,230
102,238,139
87,213,59
47,158,30
83,186,25
67,208,34
77,146,211
195,210,104
109,201,121
136,225,143
199,164,107
229,192,206
104,80,62
87,66,163
214,238,38
43,141,124
133,83,15
95,23,143
204,230,37
97,117,153
91,184,179
179,114,41
121,86,238
131,174,97
145,152,69
210,198,234
19,0,21
76,159,5
116,185,71
210,71,68
137,113,71
213,82,144
168,74,251
73,59,31
24,35,38
245,153,68
213,246,171
21,158,136
93,103,182
162,222,167
34,18,65
48,210,25
15,239,189
106,253,135
221,122,183
87,175,108
145,158,248
228,194,153
121,235,230
216,248,239
73,185,39
185,127,25
65,236,95
242,202,139
32,0,88
133,6,92
176,188,34
219,183,139
112,124,154
169,198,84
222,62,166
54,94,173
42,55,75
249,2,210
56,144,168
196,79,178
96,195,175
75,144,171
24,199,213
185,52,91
249,112,70
98,246,64
53,33,198
38,72,30
5,158,209
136,145,152
29,139,20
209,127,167
180,2,167
219,232,111
200,246,208
241,2,100
232,118,173
229,247,106
53,121,60
83,117,122
112,70,10
205,174,159
20,251,74
15,107,186
212,40,229
140,21,112
215,76,191
194,0,236
251,147,253
15,206,250
167,106,44
55,9,38
209,135,46
146,134,39
83,204,55
69,92,79
51,191,60
7,190,2
100,69,199
70,39,153
223,129,165
114,247,136
108,219,12
66,199,253
197,142,92
126,204,27
185,135,171
10,44,83
118,249,180
78,164,232
250,136,75
245,143,12
107,149,35
94,207,67
113,194,245
31,91,17
180,34,227
241,165,39
118,215,12
181,238,175
75,64,194
175,184,60
135,34,99
21,171,90
163,204,154
169,164,57
168,89,149
225,241,21
135,171,135
12,157,126
182,73,39
123,213,93
131,5,165
236,155,103
180,233,104
90,43,225
236,71,110
226,195,190
89,215,102
17,72,204
73,75,136
12,151,43
98,43,91
205,235,199
28,93,249
125,129,138
152,209,33
180,182,198
157,235,183
99,42,166
28,228,191
55,78,124
215,201,91
120,59,96
151,233,43
17,52,102
17,119,216
50,246,194
84,232,244
69,27,168
5,140,112
116,15,11
238,111,133
57,131,235
200,156,196
221,80,204
87,91,166
129,134,87
142,239,139
134,32,228
15,179,52
220,153,8
240,231,138
194,34,238
197,161,180
172,198,251
80,140,78
184,254,134
82,142,214
56,119,160
239,205,254
43,143,178
244,173,71
107,41,194
30,147,107
179,185,170
181,237,4
44,122,119
28,234,67
56,152,125
189,154,10
46,36,140
29,94,12
199,145,3
116,80,30
160,122,13
161,208,201
65,102,18
29,25,117
128,68,250
139,221,176
239,141,136
98,171,208
250,181,161
74,28,40
104,23,101
125,201,87
105,165,201
118,171,239
60,25,252
129,225,232
189,25,108
243,245,160
209,28,189
209,72,31
133,61,207
149,181,43
81,189,43
6,203,240
81,237,223
147,138,191
12,43,27
72,153,159
44,87,178
251,6,38
109,182,49
15,76,203
38,72,174
37,168,241
165,151,179
195,187,200
197,125,131
92,99,85
122,32,169
61,206,234
25,93,74
14,87,69
142,89,209
199,96,171
80,253,41
29,111,119
50,233,130
90,190,118
167,160,195
10,213,37
187,25,79
46,186,235
215,30,12
79,224,9
88,154,80
77,177,53
245,111,247
125,101,38
237,76,160
66,2,134
77,104,188
96,185,174
189,91,94
181,148,199
144,93,116
49,5,201
124,201,223
179,108,95
29,228,200
21,92,61
225,117,68
248,19,39
97,106,43
94,215,31
207,201,157
254,249,249
120,41,128
41,12,125
86,77,51
175,251,50
101,132,250
180,190,208
28,212,139
43,12,28
110,4,58
19,60,216
12,204,32
0,215,37
74,77,202
186,34,237
143,219,74
244,88,19
31,227,86
207,85,37
148,16,156
178,222,22
3,161,215
144,51,11
18,88,87
45,77,155
65,227,18
254,133,196
35,73,12
65,142,44
194,197,48
13,31,24
211,151,198
30,171,206
169,241,17
186,218,228
17,131,28
247,232,151
125,107,104
95,85,119
34,252,116
31,250,176
221,29,29
117,80,36
7,110,113
61,213,220
144,243,232
241,191,79
21,44,163
54,9,184
221,248,248
224,78,102
122,30,164
187,57,82
35,15,41
33,205,100
86,161,75
156,80,222
119,63,180
100,107,125
169,104,100
3,98,193
127,140,121
231,200,188
15,133,75
103,129,151
71,197,141
77,170,51
20,255,161
143,179,22
127,37,175
172,9,57
21,172,36
222,202,121
21,223,165
203,13,142
238,155,251
171,227,54
91,157,200
150,0,189
95,8,82
251,154,206
214,249,26
30,47,233
30,153,159
125,190,209
59,26,17
41,189,61
249,201,245
197,7,74
158,48,208
199,1,212
57,11,44
21,207,222
224,212,15
0,56,114
176,161,122
232,32,253
131,182,149
204,12,54
28,226,113
66,187,62
78,216,74
77,78,247
178,246,198
41,220,249
151,76,3
108,98,194
40,181,194
230,221,247
103,225,186
244,56,207
178,32,11
148,185,167
30,17,35
74,96,62
71,12,119
161,50,64
6,205,63
69,118,232
243,166,219
31,191,92
96,43,119
94,82,168
29,196,156
69,215,102
8,65,241
169,139,150
214,77,152
251,118,179
4,18,33
97,10,248
110,247,65
206,149,122
62,229,125
130,148,151
113,2,138
145,156,95
37,209,29
137,79,98
45,119,241
219,188,236
162,49,121
58,203,61
104,77,90
204,135,189
75,176,94
93,100,96
249,62,83
232,181,72
243,213,188
192,141,121
209,141,57
20,217,140
185,87,202
230,168,130
231,109,231
69,147,93
219,212,188
53,248,42
112,177,205
246,108,65
168,126,198
100,29,69
221,11,5
50,175,198
60,133,244
5,22,2
226,14,30
31,219,249
94,90,241
152,198,55
255,164,190
131,184,165
207,156,190
118,220,242
48,39,238
63,104,113
159,78,21
84,152,4
215,7,54
28,248,104
9,83,148
138,119,250
2,219,148
13,114,215
208,20,61
231,44,19
102,244,218
24,111,223
97,237,220
186,37,243
164,5,26
72,70,251
248,198,29
160,82,246
191,205,129
180,49,148
250,213,50
141,218,2
176,35,170
210,13,175
230,219,124
38,177,2
98,150,44
63,51,50
85,17,21
137,222,145
136,2,184
21,172,16
171,115,65
220,125,36
183,143,136
93,182,235
165,208,125
211,210,67
14,90,152
255,173,28
24,32,187
21,9,44
88,116,184
219,103,246
2,34,243
45,70,187
226,86,64
11,204,39
2,73,160
130,116,154
243,88,229
25,76,193
109,54,193
211,164,181
117,249,164
219,72,34
210,244,73
231,14,105
119,67,70
33,171,93
131,141,2
132,157,232
103,64,135
18,55,69
93,146,215
223,246,145
235,71,19
104,200,244
108,84,33
47,205,16
119,253,240
151,221,187
1,210,35
36,88,253
211,174,253
185,170,47
245,41,12
39,212,26
183,243,141
6,114,16
106,128,88
255,227,68
130,127,201
90,187,117
41,16,255
224,32,12
244,245,16
176,46,43
78,195,16
148,243,18
228,153,84
203,64,218
156,101,41
219,210,128
120,141,55
156,154,108
156,35,154
169,29,132
231,10,223
49,40,132
255,94,186
161,231,125
39,84,3
105,49,44
54,210,208
120,169,252
47,100,144
45,99,221
188,207,137
104,13,247
183,103,250
222,136,197
180,175,181
108,42,169
230,2,87
92,130,53
235,197,32
220,98,124
112,203,180
207,26,44
84,237,217
98,249,203
36,245,117
212,199,113
243,239,15
83,155,33
191,239,162
239,73,113
154,47,242
204,55,139
183,15,89
171,26,89
193,80,85
69,125,183
183,166,214
137,156,65
185,60,19
170,37,84
71,69,224
244,93,244
160,151,127
137,166,129
97,186,21
59,16,159
238,54,47
234,190,28
193,252,41
215,172,12
94,218,185
27,23,77
54,171,112
193,67,12
27,149,200
158,145,220
235,11,170
245,225,244
54,214,183
86,26,248
94,152,75
254,89,198
167,173,2
193,144,180
88,171,254
60,127,22
149,72,116
245,207,11
83,142,122
128,150,206
209,131,12
52,20,187
34,134,144
3,24,244
193,121,103
81,206,102
111,222,15
184,47,72
240,120,157
116,189,239
74,164,234
196,1,89
86,37,14
36,63,16
58,99,89
106,90,116
103,86,214
183,79,214
254,178,178
49,83,59
232,48,233
144,173,114
67,42,2
68,178,166
209,145,197
253,148,236
155,132,169
147,72,232
227,127,193
185,193,64
130,145,94
21,247,63
98,203,168
117,18,32
197,227,174
111,69,13
3,5,105
220,21,27
88,2,123
215,244,109
126,239,104
147,152,157
55,138,133
67,81,52
253,147,54
174,170,218
21,227,211
218,174,40
197,13,174
3,189,20
149,79,145
8,130,249
206,129,169
4,81,121
32,66,157
225,158,167
40,83,28
64,251,255
42,183,150
202,63,164
201,215,107
110,13,126
67,251,54
240,199,16
55,118,231
213,116,129
94,146,50
91,251,218
98,107,135
97,146,102
84,159,203
141,122,184
10,194,187
93,10,252
221,225,61
137,208,13
78,49,190
25,173,165
58,107,119
46,121,230
251,104,182
4,178,49
124,206,242
61,44,201
229,7,119
192,6,249
89,223,112
229,65,81
225,71,126
51,155,36
195,22,109
33,183,0
137,32,141
116,3,141
243,119,179
220,52,89
160,36,200
164,12,109
143,34,60
13,242,177
251,119,31
120,162,26
144,124,85
251,213,194
4,76,200
250,12,208
237,71,185
244,182,49
240,189,122
117,148,180
27,68,37
71,161,98
246,207,93
247,243,188
6,103,185
245,70,93
137,178,168
239,193,89
232,140,177
194,32,215
192,112,28
242,210,7
104,230,74
49,14,117
93,146,139
140,25,137
79,140,250
81,222,120
248,176,97
164,235,229
30,117,221
30,211,100
239,217,105
156,43,165
159,85,64
8,29,118
96,33,177
186,170,109
93,207,222
38,116,75
182,11,104
150,210,60
159,2,221
231,90,32
238,186,201
235,79,53
118,86,119
157,47,32
29,200,82
239,2,209
48,228,119
184,168,156
227,133,119
132,201,147
184,98,182
145,248,196
185,124,154
247,163,205
122,78,79
246,113,73
103,7,192
58,76,12
24,154,227
91,77,192
150,69,119
255,184,87
44,151,158
152,184,42
105,155,226
243,95,96
188,82,32
218,32,233
165,249,191
195,109,79
209,61,135
157,41,195
36,104,134
26,68,188
146,22,64
251,202,134
134,248,135
56,49,102
42,12,163
248,60,10
242,244,137
12,188,180
63,92,203
230,113,215
202,159,112
107,136,101
220,42,133
161,24,133
23,127,128
38,135,81
168,97,27
114,89,234
30,156,123
198,0,75
183,167,7
211,132,219
114,12,217
133,243,84
190,205,105
67,141,89
0,34,103
245,17,42
139,25,52
13,119,157
32,91,32
67,250,88
155,85,191
32,222,142
124,11,192
209,59,188
17,97,115
7,96,201
195,229,113
140,140,48
229,97,36
131,204,52
143,146,199
15,174,237
252,251,124
134,165,114
168,170,33
187,245,206
8,154,217
167,26,36
220,98,145
149,242,33
90,253,130
40,66,50
213,80,213
156,92,5
127,165,251
114,80,88
20,114,93
178,151,11
25,65,157
138,93,9
84,207,45
225,82,12
74,52,166
112,184,76
105,109,195
190,13,231
123,236,130
96,246,249
54,57,62
131,181,192
11,179,125
26,61,54
107,28,200
248,79,44
247,134,150
29,194,24
156,54,52
50,142,102
206,48,24
3,229,1
251,33,54
18,84,35
37,172,182
197,129,248
230,217,2
54,226,200
82,217,49
148,61,9
59,167,117
134,108,168
182,46,40
245,195,58
89,0,114
235,254,11
214,70,173
237,119,33
196,202,190
8,214,99
195,197,176
165,242,97
141,38,115
249,134,172
65,1,195
143,72,208
13,6,218
131,68,38
121,164,185
241,170,199
79,7,197
82,104,142
206,230,230
97,230,141
57,66,171
36,77,28
73,125,12
100,233,151
81,159,44
100,67,168
80,229,209
109,60,26
161,192,69
133,163,1
125,46,31
149,215,53
156,1,71
16,234,40
27,180,184
24,114,62
242,168,227
154,249,148
152,163,119
220,154,119
121,30,92
74,240,204
46,140,217
44,89,20
156,98,85
177,112,97
79,230,34
42,168,50
170,194,123
185,201,243
88,205,129
93,195,58
110,91,135
52,56,207
209,94,198
188,9,117
224,141,54
212,117,26
197,245,207
255,137,8
42,7,12
165,38,164
113,26,106
65,20,28
157,32,148
233,33,23
1,140,66
255,179,11
71,3,123
226,246,230
120,181,51
255,24,37
69,194,230
160,191,11
13,145,32
196,24,148
135,145,67
191,71,30
7,224,7
182,252,6
224,80,230
